9/3/2018,7270.05
9/4/2018,7369.86
9/5/2018,6705.03
9/6/2018,6515.42
9/7/2018,6411.78
9/8/2018,6200.16
9/9/2018,6249.07
9/10/2018,6324.43
9/11/2018,6295.54
9/12/2018,6337.11
9/13/2018,6492
9/14/2018,6486.01
9/15/2018,6522.08
9/16/2018,6502.44
9/17/2018,6261.48
9/18/2018,6346.44
9/19/2018,6398.8
9/20/2018,6505.9
9/21/2018,6762.06
9/22/2018,6716.6
9/23/2018,6702.7
9/24/2018,6583.53
9/25/2018,6437.74
9/26/2018,6462.6
9/27/2018,6686.13
9/28/2018,6635.38
9/29/2018,6603.75
9/30/2018,6623.71
10/1/2018,6594.98
10/2/2018,6525.47
10/3/2018,6492.26
10/4/2018,6579.79
10/5/2018,6632.87
10/6/2018,6589.94
10/7/2018,6601.15
10/8/2018,6650.07
10/9/2018,6631.79
10/10/2018,6581.07
10/11/2018,6209.47
10/12/2018,6250.85
10/13/2018,6267.27
10/14/2018,6277.73
10/15/2018,6612.36
10/16/2018,6583.05
10/17/2018,6574.52
10/18/2018,6488.72
10/19/2018,6469.28
10/20/2018,6490.56
10/21/2018,6509.87
10/22/2018,6483.23
10/23/2018,6470.22
10/24/2018,6476.25
10/25/2018,6462.77
10/26/2018,6457.21
10/27/2018,6470.17
10/28/2018,6470.74
10/29/2018,6313.91
10/30/2018,6309.11
10/31/2018,6342.61
11/1/2018,6381.3
11/2/2018,6394.66
11/3/2018,6376.32
11/4/2018,6467.05
11/5/2018,6433.74
11/6/2018,6479.72
11/7/2018,6529.68
11/8/2018,6446.06
11/9/2018,6377.99
11/10/2018,6396.37
11/11/2018,6408.18
11/12/2018,6375.08
11/13/2018,6339.17
11/14/2018,5741.47
11/15/2018,5647.5
11/16/2018,5586.27
11/17/2018,5568.94
11/18/2018,5615.26
11/19/2018,4809.62
11/20/2018,4441.81
11/21/2018,4593.04
11/22/2018,4320.68
11/23/2018,4343.42
11/24/2018,3854.11
11/25/2018,4004.15
11/26/2018,3784.59
11/27/2018,3822.99
11/28/2018,4263.55
11/29/2018,4286.69
11/30/2018,4009.67
12/1/2018,4197.46
12/2/2018,4143.86
12/3/2018,3871.41
12/4/2018,3948.44
12/5/2018,3737.53
12/6/2018,3485.18
12/7/2018,3420.57
12/8/2018,3461.07
12/9/2018,3592.84
12/10/2018,3467.16
12/11/2018,3401.02
12/12/2018,3485.59
12/13/2018,3305.11
12/14/2018,3235.48
12/15/2018,3232.51
12/16/2018,3255.37
12/17/2018,3548.19
12/18/2018,3715.85
12/19/2018,3736.54
12/20/2018,4137.66
12/21/2018,3898.81
12/22/2018,4045.24
12/23/2018,4007.63
12/24/2018,4081.95
12/25/2018,3834.73
12/26/2018,3848.78
12/27/2018,3646.09
12/28/2018,3947.86
12/29/2018,3797.06
12/30/2018,3896.21
12/31/2018,3747.39
1/1/2019,3880.15
1/2/2019,3961.01
1/3/2019,3835.86
1/4/2019,3874.06
1/5/2019,3855.39
1/6/2019,4102.85
1/7/2019,4050.4
1/8/2019,4040.75
1/9/2019,4048.34
1/10/2019,3668.15
1/11/2019,3669.2
1/12/2019,3664.38
1/13/2019,3551.24
1/14/2019,3604.1175
1/17/2019,3619.964167
1/20/2019,3620.1275
1/23/2019,3579.896667
1/26/2019,3589.260833
1/29/2019,3417.1675
2/1/2019,3454.194615
2/4/2019,3452.328333
2/7/2019,3403.964167
2/10/2019,3645.276667
2/13/2019,3623.071667
2/16/2019,3630.396667
2/19/2019,3933.143333
2/22/2019,3968.656667
2/25/2019,3829.568333
2/28/2019,3843.583333
3/3/2019,3827.690833
3/6/2019,3863.333333
3/9/2019,3919.565833
3/12/2019,3880.7675
3/15/2019,3918.086667
3/18/2019,3998.4975
3/21/2019,4026.635833
3/24/2019,3995.323333
3/27/2019,4011.365833
3/30/2019,4107.340833
4/2/2019,4675.1125
4/5/2019,4980.898333
4/8/2019,5214.276667
4/11/2019,5111.770769
4/14/2019,5077.805
4/17/2019,5214.574167
4/20/2019,5302.9575
4/23/2019,5527.801667
4/26/2019,5280.616667
4/29/2019,5277.883333
5/2/2019,5364.991667
5/5/2019,5718.229167
5/8/2019,5851.670769
5/11/2019,6833.350833
5/14/2019,8005.250833
5/17/2019,7265.963333
5/20/2019,7926.705
5/23/2019,7688.525833
5/26/2019,8114.9325
5/29/2019,8646.195
6/1/2019,8543.03
6/4/2019,7848.415833
6/7/2019,7920.945
6/10/2019,7815.135833
6/13/2019,8163.663333
6/16/2019,9096.285833
6/19/2019,9147.005
6/22/2019,10730.39167
6/25/2019,11314.76154
6/28/2019,11665.57583
7/1/2019,10690.83333
7/2/2019,10300.4875
7/3/2019,11342.3175
7/4/2019,11779.45083
7/5/2019,11118.8875
7/6/2019,11411.61667
7/7/2019,11310.50667
7/8/2019,11788.06917
7/9/2019,12567.70385
7/10/2019,12668.62917
7/11/2019,11560.6025
7/12/2019,11577.69538
7/13/2019,11412.12417
7/14/2019,10852.92667
7/15/2019,10438.55417
7/16/2019,10300.41167
7/17/2019,9584.475833
7/18/2019,10092.75167
7/19/2019,10455.73
7/20/2019,10685.415
7/21/2019,10569.305
7/22/2019,10449.62667
7/23/2019,10044.11333
7/24/2019,9708.435833
7/25/2019,10021.325
7/26/2019,9774.2575
7/27/2019,9725.4025
7/28/2019,9500.324167
7/29/2019,9533.979333
7/30/2019,9539.7125
7/31/2019,9873.811667
8/1/2019,10088.8
8/2/2019,10478.90167
8/3/2019,10790.63
8/4/2019,10826.275
8/5/2019,11713.16167
8/6/2019,11759.01917
8/7/2019,11703.73833
8/8/2019,11803.88833
8/9/2019,11816.9125
8/10/2019,11586.1725
8/11/2019,11377.80417
8/12/2019,11397.80167
8/13/2019,11144.38917
8/14/2019,10450.81333
8/15/2019,9988.9475
8/16/2019,10230.73333
8/17/2019,10292.38333
8/18/2019,10295.1175
8/19/2019,10605.82583
8/20/2019,10746.50769
8/21/2019,10169.09417
8/22/2019,10030.74667
8/23/2019,10255.9775
8/24/2019,10158.54083
8/25/2019,10105.82583
8/26/2019,10347.80667
8/27/2019,10176.79417
8/28/2019,10039.1125
8/29/2019,9521.571667
8/30/2019,9539.253333
8/31/2019,9591.573333
9/1/2019,9621.701667
9/2/2019,9937.605
9/3/2019,10518.40667
9/4/2019,10568.23167
9/5/2019,10559.03833
9/6/2019,10656.31917
9/7/2019,10414.42
9/8/2019,10471.5125
9/9/2019,10299.91833
9/10/2019,10226.00833
9/11/2019,10045.765
9/12/2019,10209.94417
9/13/2019,10318.52583
9/14/2019,10338.06667
9/15/2019,10322.44
9/16/2019,10249.15333
9/17/2019,10217.2025
9/18/2019,10196.02833
9/19/2019,9996.3575
9/20/2019,10178.47667
9/21/2019,10040.59417
9/22/2019,9974.545833
9/23/2019,9879.955833
9/24/2019,9456.814167
9/25/2019,8459.584167
9/26/2019,8257.246667
9/27/2019,8042.416667
9/28/2019,8154.111667
9/29/2019,8086.5525
9/30/2019,8068.150833
10/1/2019,8361.49
10/2/2019,8261.8325
10/3/2019,8252.858333
10/4/2019,8156.176667
10/5/2019,8108.091667
10/6/2019,7993.049167
10/7/2019,8033.708333
10/8/2019,8213.045833
10/9/2019,8340.7175
10/10/2019,8565.504167
10/11/2019,8399.646667
10/12/2019,8328.436667
10/13/2019,8351.4075
10/14/2019,8303.233333
10/15/2019,8269.781667
10/16/2019,8073.149167
10/17/2019,8030.578333
10/18/2019,7962.740833
10/19/2019,7954.209167
10/20/2019,8018.903333
10/21/2019,8224.6425
10/22/2019,8202.555
10/23/2019,7775.298333
10/24/2019,7452.933333
10/25/2019,7862.6475
10/26/2019,9292.025
10/27/2019,9407.9575
10/28/2019,9469.450833
10/29/2019,9385.6
10/30/2019,9205.501667
10/31/2019,9179.961667
11/1/2019,9147.238333
11/2/2019,9279.168333
11/3/2019,9217.689167
11/4/2019,9266.700833
11/5/2019,9340.165833
11/6/2019,9328.756667
11/7/2019,9241.038333
11/8/2019,8992.865
11/9/2019,8809.294167
11/10/2019,8896.403333
11/11/2019,8810.290833
